272	1.39901	0.0282404	1.43572	0.023202
273	1.39203	0.0280175	1.42822	0.022996
274	1.38509	0.0277972	1.42078	0.0227925
275	1.37821	0.0275795	1.41339	0.0225915
276	1.37138	0.0273643	1.40606	0.0223929
277	1.3646	0.0271515	1.39879	0.0221968
278	1.35788	0.0269413	1.39158	0.022003
279	1.35121	0.0267335	1.38442	0.0218117
280	1.34458	0.0265281	1.37732	0.0216227
281	1.33801	0.0263251	1.37027	0.021436
282	1.33149	0.0261245	1.36328	0.0212516
283	1.32503	0.0259263	1.35635	0.0210696
284	1.31861	0.0257304	1.34948	0.0208898
285	1.31224	0.0255368	1.34266	0.0207122
286	1.30593	0.0253455	1.3359	0.0205369
287	1.29966	0.0251565	1.32919	0.0203638
288	1.29345	0.0249697	1.32254	0.0201928
289	1.28729	0.0247851	1.31594	0.020024
290	1.28118	0.0246028	1.3094	0.0198573
291	1.27511	0.0244226	1.30291	0.0196927
292	1.2691	0.0242445	1.29648	0.0195302
293	1.26314	0.0240686	1.29011	0.0193697
294	1.25723	0.0238949	1.28378	0.0192113
295	1.25136	0.0237232	1.27752	0.0190549
296	1.24555	0.0235535	1.2713	0.0189005
297	1.23979	0.0233859	1.26514	0.018748
298	1.23407	0.0232203	1.25903	0.0185975
299	1.2284	0.0230568	1.25298	0.0184489
300	1.22278	0.0228952	1.24698	0.0183022
301	1.21721	0.0227355	1.24103	0.0181574
302	1.21169	0.0225778	1.23514	0.0180144
303	1.20621	0.022422	1.22929	0.0178733
304	1.20079	0.0222681	1.2235	0.017734
305	1.19541	0.022116	1.21776	0.0175964
306	1.19007	0.0219658	1.21207	0.0174607
307	1.18479	0.0218174	1.20644	0.0173266
308	1.17955	0.0216709	1.20085	0.0171943
309	1.17435	0.0215261	1.19531	0.0170637
310	1.16921	0.0213831	1.18983	0.0169348
311	1.1641	0.0212418	1.18439	0.0168076
312	1.15905	0.0211022	1.179	0.0166819
313	1.15404	0.0209644	1.17367	0.0165579
314	1.14907	0.0208282	1.16838	0.0164356
315	1.14415	0.0206937	1.16314	0.0163147
316	1.13927	0.0205609	1.15795	0.0161955
317	1.13444	0.0204296	1.15281	0.0160778
318	1.12965	0.0203	1.14771	0.0159616
319	1.12491	0.020172	1.14267	0.0158469
320	1.1202	0.0200455	1.13767	0.0157337
321	1.11555	0.0199206	1.13271	0.015622
322	1.11093	0.0197972	1.12781	0.0155117
323	1.10636	0.0196753	1.12295	0.0154029
324	1.10183	0.0195549	1.11813	0.0152955
325	1.09734	0.019436	1.11336	0.0151894
326	1.09289	0.0193186	1.10864	0.0150848
327	1.08849	0.0192026	1.10396	0.0149815
328	1.08413	0.0190881	1.09933	0.0148795
329	1.0798	0.0189749	1.09474	0.0147789
330	1.07552	0.0188631	1.0902	0.0146795
331	1.07128	0.0187528	1.0857	0.0145815
332	1.06708	0.0186437	1.08124	0.0144847
333	1.06292	0.0185361	1.07683	0.0143892
334	1.0588	0.0184297	1.07246	0.014295
335	1.05472	0.0183247	1.06813	0.0142019
336	1.05067	0.0182209	1.06384	0.0141101
337	1.04667	0.0181185	1.0596	0.0140195
338	1.0427	0.0180173	1.0554	0.01393
339	1.03878	0.0179173	1.05124	0.0138418
340	1.03489	0.0178186	1.04712	0.0137546
341	1.03104	0.0177211	1.04304	0.0136687
342	1.02723	0.0176248	1.03901	0.0135838
343	1.02345	0.0175298	1.03501	0.0135
344	1.01971	0.0174358	1.03105	0.0134174
345	1.01601	0.0173431	1.02714	0.0133358
346	1.01235	0.0172515	1.02326	0.0132553
347	1.00872	0.0171611	1.01942	0.0131758
348	1.00513	0.0170717	1.01562	0.0130974
349	1.00157	0.0169835	1.01186	0.01302
350	0.998047	0.0168964	1.00814	0.0129436
351	0.994561	0.0168103	1.00445	0.0128682
352	0.991111	0.0167254	1.00081	0.0127938
353	0.987695	0.0166415	0.997199	0.0127204
354	0.984313	0.0165586	0.993627	0.0126479
355	0.980966	0.0164768	0.990092	0.0125764
356	0.977654	0.016396	0.986594	0.0125059
357	0.974375	0.0163162	0.983132	0.0124362
358	0.971129	0.0162374	0.979706	0.0123675
359	0.967917	0.0161596	0.976316	0.0122997
360	0.964738	0.0160828	0.972962	0.0122328
361	0.961592	0.016007	0.969643	0.0121668
362	0.958479	0.0159321	0.966359	0.0121016
363	0.955399	0.0158581	0.96311	0.0120373
364	0.95235	0.0157851	0.959895	0.0119738
365	0.949334	0.015713	0.956715	0.0119112
366	0.946349	0.0156418	0.953569	0.0118494
367	0.943396	0.0155715	0.950457	0.0117885
368	0.940474	0.0155021	0.947378	0.0117283
369	0.937583	0.0154336	0.944333	0.011669
370	0.934724	0.015366	0.94132	0.0116104
371	0.931895	0.0152992	0.938341	0.0115526
372	0.929096	0.0152333	0.935394	0.0114956
373	0.926328	0.0151682	0.932479	0.0114394
374	0.92359	0.015104	0.929597	0.0113839
375	0.920881	0.0150405	0.926747	0.0113291
376	0.918203	0.0149779	0.923928	0.0112751
377	0.915553	0.0149161	0.92114	0.0112218
378	0.912933	0.0148551	0.918384	0.0111693
379	0.910342	0.0147949	0.915659	0.0111174
380	0.90778	0.0147355	0.912964	0.0110663
381	0.905247	0.0146768	0.910301	0.0110158
382	0.902742	0.014619	0.907667	0.010966
383	0.900265	0.0145618	0.905064	0.0109169
384	0.897816	0.0145054	0.90249	0.0108685
385	0.895395	0.0144498	0.899946	0.0108207
386	0.893002	0.0143949	0.897432	0.0107736
387	0.890637	0.0143407	0.894947	0.0107272
388	0.888299	0.0142872	0.892491	0.0106813
389	0.885987	0.0142345	0.890064	0.0106361
390	0.883703	0.0141824	0.887665	0.0105916
391	0.881446	0.0141311	0.885296	0.0105476
392	0.879215	0.0140804	0.882954	0.0105043
393	0.877011	0.0140304	0.88064	0.0104616
394	0.874833	0.0139811	0.878355	0.0104194
395	0.872681	0.0139325	0.876097	0.0103779
396	0.870555	0.0138845	0.873866	0.0103369
397	0.868455	0.0138372	0.871663	0.0102966
398	0.866381	0.0137905	0.869488	0.0102568
399	0.864331	0.0137445	0.867339	0.0102175
400	0.862308	0.0136991	0.865217	0.0101789
401	0.860309	0.0136543	0.863121	0.0101408
402	0.858335	0.0136102	0.861052	0.0101032
403	0.856386	0.0135666	0.85901	0.0100662
404	0.854462	0.0135237	0.856993	0.0100297
405	0.852563	0.0134814	0.855002	0.00999372
406	0.850687	0.0134397	0.853038	0.00995829
407	0.848836	0.0133986	0.851098	0.00992339
408	0.847009	0.0133581	0.849185	0.009889
409	0.845206	0.0133182	0.847296	0.00985512
410	0.843427	0.0132788	0.845433	0.00982175
411	0.841671	0.01324	0.843595	0.00978888
412	0.839939	0.0132018	0.841781	0.00975651
413	0.838231	0.0131642	0.839993	0.00972463
414	0.836545	0.0131271	0.838229	0.00969323
415	0.834883	0.0130906	0.836489	0.00966232
416	0.833244	0.0130546	0.834773	0.00963188
417	0.831627	0.0130191	0.833082	0.00960192
418	0.830033	0.0129842	0.831414	0.00957243
419	0.828462	0.0129499	0.829771	0.0095434
420	0.826914	0.0129161	0.828151	0.00951483
421	0.825387	0.0128828	0.826555	0.00948672
422	0.823883	0.01285	0.824982	0.00945905
423	0.822402	0.0128177	0.823432	0.00943184
424	0.820942	0.012786	0.821906	0.00940507
425	0.819504	0.0127547	0.820403	0.00937874
426	0.818088	0.012724	0.818922	0.00935285
427	0.816693	0.0126938	0.817465	0.00932739
428	0.81532	0.012664	0.81603	0.00930235
429	0.813969	0.0126348	0.814618	0.00927775
430	0.812639	0.0126061	0.813228	0.00925356
431	0.81133	0.0125778	0.81186	0.00922979
432	0.810042	0.01255	0.810515	0.00920644
433	0.808775	0.0125227	0.809192	0.0091835
434	0.80753	0.0124959	0.80789	0.00916097
435	0.806305	0.0124696	0.806611	0.00913884
436	0.805101	0.0124437	0.805354	0.00911711
437	0.803917	0.0124183	0.804118	0.00909578
438	0.802755	0.0123934	0.802904	0.00907485
439	0.801612	0.0123689	0.801711	0.00905431
440	0.80049	0.0123449	0.800539	0.00903416
441	0.799388	0.0123213	0.799389	0.0090144
442	0.798307	0.0122982	0.79826	0.00899502
443	0.797246	0.0122755	0.797153	0.00897602
444	0.796204	0.0122533	0.796066	0.0089574
445	0.795183	0.0122315	0.795	0.00893916
446	0.794182	0.0122102	0.793955	0.00892129
447	0.7932	0.0121893	0.792931	0.0089038
448	0.792238	0.0121688	0.791927	0.00888667
449	0.791296	0.0121488	0.790944	0.00886991
450	0.790373	0.0121292	0.789981	0.00885351
451	0.78947	0.01211	0.789039	0.00883747
452	0.788586	0.0120912	0.788118	0.0088218
453	0.787722	0.0120729	0.787216	0.00880648
454	0.786877	0.012055	0.786335	0.00879152
455	0.786051	0.0120375	0.785473	0.00877691
456	0.785244	0.0120205	0.784632	0.00876265
457	0.784457	0.0120038	0.783811	0.00874874
458	0.783688	0.0119876	0.78301	0.00873517
459	0.782939	0.0119717	0.782228	0.00872196
460	0.782208	0.0119563	0.781467	0.00870909
461	0.781497	0.0119413	0.780725	0.00869655
462	0.780804	0.0119267	0.780003	0.00868436
463	0.78013	0.0119125	0.7793	0.00867251
464	0.779475	0.0118987	0.778617	0.008661
465	0.778838	0.0118853	0.777953	0.00864982
466	0.77822	0.0118722	0.777309	0.00863897
467	0.77762	0.0118596	0.776684	0.00862846
468	0.777039	0.0118474	0.776079	0.00861827
469	0.776477	0.0118356	0.775492	0.00860842
470	0.775933	0.0118242	0.774925	0.0085989
471	0.775407	0.0118131	0.774378	0.0085897
472	0.7749	0.0118025	0.773849	0.00858083
473	0.774411	0.0117922	0.773339	0.00857228
474	0.77394	0.0117823	0.772849	0.00856406
475	0.773487	0.0117728	0.772377	0.00855616
476	0.773053	0.0117637	0.771925	0.00854857
477	0.772637	0.011755	0.771491	0.00854132
478	0.772239	0.0117467	0.771077	0.00853437
479	0.771859	0.0117387	0.770681	0.00852775
480	0.771497	0.0117311	0.770304	0.00852145
481	0.771153	0.0117239	0.769946	0.00851546
482	0.770827	0.0117171	0.769606	0.00850979
483	0.77052	0.0117107	0.769286	0.00850443
484	0.77023	0.0117046	0.768984	0.00849939
485	0.769958	0.0116989	0.768701	0.00849466
486	0.769704	0.0116936	0.768436	0.00849024
487	0.769468	0.0116887	0.76819	0.00848614
488	0.76925	0.0116841	0.767963	0.00848234
489	0.769049	0.0116799	0.767754	0.00847886
490	0.768867	0.0116761	0.767564	0.00847569
491	0.768702	0.0116727	0.767393	0.00847283
492	0.768556	0.0116696	0.76724	0.00847028
493	0.768427	0.0116669	0.767106	0.00846805
494	0.768315	0.0116646	0.76699	0.00846612
495	0.768222	0.0116627	0.766893	0.00846449
496	0.768146	0.0116611	0.766814	0.00846318
497	0.768089	0.0116599	0.766754	0.00846218
498	0.768049	0.011659	0.766712	0.00846149
499	0.768026	0.0116586	0.766689	0.0084611
500	3.02532	0.0866712	0.418166	0.0167
501	3.02532	0.0866712	0.418166	0.0167
502	3.02532	0.0866712	0.418166	0.0167
503	3.02532	0.0866711	0.418166	0.0167
504	3.02532	0.0866711	0.418166	0.0166999
505	3.02532	0.0866711	0.418166	0.0166999
506	3.02532	0.086671	0.418166	0.0166999
507	3.02532	0.0866709	0.418166	0.0166999
508	3.02532	0.0866708	0.418165	0.0166999
509	3.02531	0.0866706	0.418165	0.0166999
510	3.02531	0.0866704	0.418165	0.0166999
511	3.0253	0.08667	0.418164	0.0166998
512	3.02529	0.0866696	0.418163	0.0166998
513	3.02528	0.086669	0.418162	0.0166997
514	3.02527	0.0866683	0.418161	0.0166996
515	3.02525	0.0866675	0.41816	0.0166995
516	3.02523	0.0866665	0.418158	0.0166994
517	3.02521	0.0866652	0.418156	0.0166993
518	3.02518	0.0866638	0.418153	0.0166991
519	3.02515	0.0866621	0.41815	0.0166989
520	3.02511	0.0866601	0.418147	0.0166987
521	3.02506	0.0866579	0.418143	0.0166984
522	3.02501	0.0866552	0.418138	0.0166981
523	3.02495	0.0866523	0.418133	0.0166977
524	3.02489	0.0866489	0.418127	0.0166974
525	3.02481	0.0866451	0.41812	0.0166969
526	3.02473	0.0866408	0.418113	0.0166964
527	3.02463	0.086636	0.418105	0.0166959
528	3.02453	0.0866307	0.418095	0.0166952
529	3.02441	0.0866247	0.418085	0.0166945
530	3.02428	0.0866182	0.418073	0.0166938
531	3.02414	0.086611	0.418061	0.0166929
532	3.02399	0.0866031	0.418047	0.016692
533	3.02382	0.0865944	0.418032	0.016691
534	3.02363	0.086585	0.418015	0.0166899
535	3.02343	0.0865747	0.417997	0.0166887
536	3.02321	0.0865635	0.417978	0.0166874
537	3.02297	0.0865513	0.417957	0.016686
538	3.02271	0.0865382	0.417934	0.0166844
539	3.02243	0.086524	0.417909	0.0166828
540	3.02213	0.0865088	0.417882	0.016681
541	3.02181	0.0864924	0.417853	0.0166791
542	3.02146	0.0864748	0.417823	0.016677
543	3.02109	0.0864559	0.41779	0.0166748
544	3.02069	0.0864357	0.417754	0.0166725
545	3.02027	0.0864141	0.417717	0.01667
546	3.01981	0.0863911	0.417676	0.0166673
547	3.01933	0.0863666	0.417633	0.0166644
548	3.01882	0.0863406	0.417588	0.0166614
549	3.01827	0.086313	0.417539	0.0166582
550	3.0177	0.0862836	0.417488	0.0166547
551	3.01708	0.0862526	0.417434	0.0166511
552	3.01644	0.0862197	0.417376	0.0166473
553	3.01575	0.086185	0.417315	0.0166432
554	3.01503	0.0861483	0.417251	0.016639
555	3.01427	0.0861097	0.417183	0.0166344
556	3.01346	0.086069	0.417112	0.0166297
557	3.01262	0.0860261	0.417037	0.0166247
558	3.01173	0.0859811	0.416958	0.0166194
559	3.0108	0.0859337	0.416875	0.0166139
560	3.00982	0.0858841	0.416787	0.0166081
561	3.00879	0.085832	0.416696	0.016602
562	3.00771	0.0857775	0.4166	0.0165957
563	3.00659	0.0857205	0.4165	0.016589
564	3.00541	0.0856608	0.416395	0.016582
565	3.00418	0.0855984	0.416285	0.0165747
566	3.00289	0.0855333	0.416171	0.0165671
567	3.00155	0.0854654	0.416051	0.0165592
568	3.00015	0.0853945	0.415927	0.0165509
569	2.99869	0.0853207	0.415797	0.0165423
570	2.99717	0.0852439	0.415661	0.0165333
571	2.99558	0.085164	0.41552	0.016524
572	2.99394	0.0850809	0.415374	0.0165143
573	2.99223	0.0849946	0.415221	0.0165042
574	2.99045	0.0849049	0.415063	0.0164937
575	2.98861	0.0848119	0.414899	0.0164828
576	2.98669	0.0847154	0.414728	0.0164715
577	2.98471	0.0846154	0.414551	0.0164598
578	2.98265	0.0845118	0.414368	0.0164477
579	2.98052	0.0844046	0.414178	0.0164351
580	2.97832	0.0842937	0.413981	0.0164222
581	2.97604	0.084179	0.413777	0.0164087
582	2.97368	0.0840604	0.413567	0.0163948
583	2.97124	0.0839379	0.413349	0.0163805
584	2.96873	0.0838115	0.413124	0.0163657
585	2.96613	0.083681	0.412892	0.0163504
586	2.96344	0.0835465	0.412653	0.0163346
587	2.96068	0.0834078	0.412405	0.0163183
